ID,日付,銘柄コード,銘柄名,方向,信頼度,エントリー時刻,エントリー価格,エグジット時刻,エグジット価格,損益(円),損益(%),エグジット理由,シグナル理由,BE発動,セッション,保有バー数,ロット数,最大含み益(%),最大含み損(%)
409,2026-06-29,9984,ソフトバンクG,short,strong,09:16,6071.0,09:19,6101.4,-9987,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,3,32900,0.148,-0.527
345,2026-06-29,5803,フジクラ,short,strong,09:18,5860.0,09:21,5772.1,29974,1.500,TP,デッドクロス (MA5:5900.6 < MA25:5914.76, 乖離:0.24%)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,3,34100,1.792,-0.154
429,2026-06-29,8035,東京エレクトロン,long,strong,09:18,73820.0,09:19,73450.9,-9966,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,2700,0.027,-0.501
319,2026-06-29,6920,レーザーテック,short,strong,09:20,48170.0,09:28,47447.4,29625,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,8,4100,1.599,0.000
331,2026-06-29,6857,アドバンテスト,short,strong,09:20,31370.0,09:30,30899.5,29645,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,10,6300,1.594,0.000
374,2026-06-29,6981,村田製作所,short,medium,09:20,10735.0,09:23,10574.0,29951,1.500,TP,大台割れ (10800円割り込み)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,true,am,3,18600,1.863,0.000
410,2026-06-29,9984,ソフトバンクG,short,strong,09:20,6037.0,09:34,5946.4,29974,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,14,33100,2.054,-0.331
346,2026-06-29,5803,フジクラ,short,strong,09:21,5762.0,09:22,5762.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,34700,0.885,-0.191
442,2026-06-29,8316,三井住友FG,short,medium,09:21,6415.0,10:33,6318.8,29926,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,72,31100,1.590,-0.016
347,2026-06-29,5803,フジクラ,short,strong,09:22,5724.0,09:23,5752.6,-9988,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,34900,0.175,-0.559
419,2026-06-29,7011,三菱重工業,short,medium,09:22,3654.0,09:24,3672.3,-9994,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,2,54700,0.055,-0.657
375,2026-06-29,6981,村田製作所,short,strong,09:23,10560.0,09:24,10612.8,-9979,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,18900,0.331,-0.805
376,2026-06-29,6981,村田製作所,short,strong,09:24,10620.0,09:27,10620.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,3,18800,0.753,-0.141
430,2026-06-29,8035,東京エレクトロン,short,strong,09:24,72640.0,09:29,71550.4,29419,1.500,TP,デッドクロス (MA5:72898 < MA25:73002.4, 乖離:0.14%)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,5,2700,1.597,0.000
391,2026-06-29,6526,ソシオネクスト,short,medium,09:25,2538.0,09:26,2538.0,0,0.000,BE,デッドクロス (MA5:2546.7 < MA25:2551.08, 乖離:0.17%)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,1,78800,0.611,-0.079
348,2026-06-29,5803,フジクラ,short,medium,09:26,5724.0,09:31,5638.1,29965,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,5,34900,1.572,-0.227
392,2026-06-29,6526,ソシオネクスト,short,strong,09:26,2528.0,09:34,2490.1,29995,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,8,79100,1.741,-0.316
320,2026-06-29,6920,レーザーテック,short,medium,09:28,47400.0,09:35,46689.0,29862,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,7,4200,1.519,-0.253
420,2026-06-29,7011,三菱重工業,short,medium,09:28,3648.0,09:40,3666.2,-9996,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,12,54800,0.247,-0.740
431,2026-06-29,8035,東京エレクトロン,short,medium,09:29,71480.0,09:41,71480.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,12,2700,1.133,-0.294
332,2026-06-29,6857,アドバンテスト,short,medium,09:30,30950.0,09:31,30950.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,1,6400,0.614,-0.065
333,2026-06-29,6857,アドバンテスト,short,medium,09:31,30770.0,09:49,30770.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,18,6400,1.040,-0.357
349,2026-06-29,5803,フジクラ,short,medium,09:31,5648.0,09:32,5648.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,1,35400,0.567,0.000
377,2026-06-29,6981,村田製作所,short,medium,09:31,10530.0,09:32,10530.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,1,18900,0.665,-0.047
350,2026-06-29,5803,フジクラ,short,medium,09:32,5631.0,09:33,5659.2,-9995,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,1,35500,0.000,-0.568
378,2026-06-29,6981,村田製作所,short,strong,09:32,10495.0,09:39,10495.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,7,19000,1.334,-0.476
361,2026-06-29,6976,太陽誘電,short,medium,09:34,17380.0,09:38,17380.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,4,11500,0.719,-0.403
393,2026-06-29,6526,ソシオネクスト,short,strong,09:34,2485.5,09:39,2485.5,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,5,80400,0.664,-0.181
411,2026-06-29,9984,ソフトバンクG,short,strong,09:34,5914.0,09:36,5914.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,2,33800,0.795,-0.152
321,2026-06-29,6920,レーザーテック,short,medium,09:35,46720.0,09:39,46953.6,-9811,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,4,4200,0.321,-1.027
412,2026-06-29,9984,ソフトバンクG,short,strong,09:36,5867.0,09:38,5867.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,2,34000,0.665,-0.068
351,2026-06-29,5803,フジクラ,short,medium,09:37,5623.0,09:38,5651.1,-9981,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,1,35500,0.036,-0.516
413,2026-06-29,9984,ソフトバンクG,short,medium,09:38,5848.0,09:40,5877.2,-9971,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,2,34100,0.068,-0.872
322,2026-06-29,6920,レーザーテック,short,medium,09:39,46750.0,09:40,46983.7,-9817,-0.500,SL,大台割れ (46800円割り込み)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,false,am,1,4200,0.193,-0.749
394,2026-06-29,6526,ソシオネクスト,short,medium,09:40,2488.0,09:46,2450.7,29968,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,true,am,6,80300,1.809,-0.121
323,2026-06-29,6920,レーザーテック,short,medium,09:43,46970.0,09:49,46970.0,0,0.000,BE,大台割れ (47000円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,6,4200,0.788,-0.447
432,2026-06-29,8035,東京エレクトロン,short,medium,09:45,71990.0,09:49,71990.0,0,0.000,BE,大台割れ (72000円割り込み)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,true,am,4,2700,0.597,-0.181
395,2026-06-29,6526,ソシオネクスト,short,medium,09:46,2444.0,09:47,2456.2,-9996,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,1,81800,0.061,-0.573
396,2026-06-29,6526,ソシオネクスト,short,medium,09:47,2452.0,09:48,2464.3,-9992,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,1,81500,0.000,-0.775
379,2026-06-29,6981,村田製作所,long,strong,09:52,10810.0,09:55,10810.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,3,18500,0.509,-0.185
362,2026-06-29,6976,太陽誘電,long,strong,09:53,17845.0,09:56,18112.7,29980,1.500,TP,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,3,11200,1.569,-0.140
421,2026-06-29,7011,三菱重工業,short,strong,09:53,3641.0,10:21,3659.2,-9995,-0.500,SL,三尊（ヘッド&ショルダー）(ネックライン:3646.5円割れ)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,28,54900,0.494,-0.687
363,2026-06-29,6976,太陽誘電,long,strong,09:56,18080.0,10:00,18351.2,29832,1.500,TP,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,4,11000,1.991,-0.111
380,2026-06-29,6981,村田製作所,long,strong,09:57,10855.0,10:02,10855.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,5,18400,0.967,-0.184
433,2026-06-29,8035,東京エレクトロン,long,strong,09:59,73270.0,10:02,72903.6,-9891,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,3,2700,0.136,-0.682
441,2026-06-29,8316,三井住友FG,long,strong,09:59,6388.0,10:12,6356.1,-9997,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,13,31300,0.360,-0.642
324,2026-06-29,6920,レーザーテック,long,strong,10:00,47930.0,10:02,47690.3,-9826,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,2,4100,0.230,-0.563
334,2026-06-29,6857,アドバンテスト,long,strong,10:00,31090.0,10:13,31090.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,13,6400,0.579,-0.418
352,2026-06-29,5803,フジクラ,long,strong,10:00,5837.0,10:01,5837.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,34200,0.531,-0.086
354,2026-06-29,5803,フジクラ,long,strong,10:01,5847.0,10:09,5847.0,0,0.000,BE,VWAPクロス上抜け (VWAP:5843.3)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,8,34200,0.701,-0.462
325,2026-06-29,6920,レーザーテック,short,medium,10:02,47800.0,10:15,47800.0,0,0.000,BE,大台割れ (47900円割り込み)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,true,am,13,4100,0.502,-0.377
353,2026-06-29,5803,フジクラ,short,medium,10:05,5834.0,10:08,5863.2,-9976,-0.500,SL,VWAPクロス下抜け (VWAP:5843.4)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,false,am,3,34200,0.000,-0.514
397,2026-06-29,6526,ソシオネクスト,short,medium,10:06,2470.5,10:13,2470.5,0,0.000,BE,三尊（ヘッド&ショルダー）(ネックライン:2475.5円割れ)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,7,80900,0.506,-0.324
381,2026-06-29,6981,村田製作所,long,strong,10:10,10920.0,10:11,10865.4,-9992,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,18300,0.000,-0.916
335,2026-06-29,6857,アドバンテスト,short,medium,10:13,31070.0,10:21,31070.0,0,0.000,BE,大台割れ (31100円割り込み)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,true,am,8,6400,0.515,-0.290
398,2026-06-29,6526,ソシオネクスト,short,strong,10:13,2461.5,10:25,2424.6,29981,1.500,TP,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,12,81200,1.503,-0.163
414,2026-06-29,9984,ソフトバンクG,short,medium,10:16,5861.0,10:32,5861.0,0,0.000,BE,デッドクロス (MA5:5865.8 < MA25:5871.92, 乖離:0.10%)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,16,34100,0.512,-0.324
326,2026-06-29,6920,レーザーテック,short,strong,10:17,47520.0,10:32,47520.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,15,4200,0.715,-0.337
355,2026-06-29,5803,フジクラ,short,strong,10:17,5795.0,10:26,5824.0,-9996,-0.500,SL,大台割れ (5800円割り込み)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,9,34500,0.466,-0.518
383,2026-06-29,6981,村田製作所,long,strong,10:20,10805.0,10:30,10751.0,-9995,-0.500,SL,大台超え (10800円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,10,18500,0.370,-0.555
434,2026-06-29,8035,東京エレクトロン,long,strong,10:20,73200.0,10:23,72834.0,-9882,-0.500,SL,大台超え (73200円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,3,2700,0.287,-0.519
336,2026-06-29,6857,アドバンテスト,short,medium,10:21,31000.0,10:34,31000.0,0,0.000,BE,三尊（ヘッド&ショルダー）(ネックライン:31030.0円割れ)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,true,am,13,6400,0.839,-0.161
435,2026-06-29,8035,東京エレクトロン,short,medium,10:21,73050.0,10:32,73050.0,0,0.000,BE,大台割れ (73100円割り込み)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,true,am,11,2700,0.602,-0.151
382,2026-06-29,6981,村田製作所,short,medium,10:22,10785.0,10:26,10838.9,-9976,-0.500,SL,大台割れ (10800円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,4,18500,0.093,-0.510
399,2026-06-29,6526,ソシオネクスト,short,medium,10:25,2425.5,10:32,2425.5,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,7,82400,0.948,-0.289
356,2026-06-29,5803,フジクラ,short,medium,10:26,5821.0,10:32,5821.0,0,0.000,BE,下落相場の戻り売り (RSI:54.40197042923171% · MA25以下)｜[信頼度：中] トレンド一致・勢い不一致・出来高増,true,am,6,34300,1.048,-0.120
384,2026-06-29,6981,村田製作所,short,medium,10:27,10795.0,10:32,10795.0,0,0.000,BE,大台割れ (10800円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,5,18500,0.834,-0.185
422,2026-06-29,7011,三菱重工業,short,medium,10:30,3639.0,10:53,3657.2,-9989,-0.500,SL,三尊（ヘッド&ショルダー）(ネックライン:3644.0円割れ)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,false,am,23,54900,0.385,-0.550
364,2026-06-29,6976,太陽誘電,short,strong,10:31,17985.0,10:32,18074.9,-9982,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,11100,0.083,-1.195
443,2026-06-29,8316,三井住友FG,short,strong,10:33,6320.0,12:30,6351.6,-9986,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,57,31600,0.269,-0.918
436,2026-06-29,8035,東京エレクトロン,long,strong,10:35,73490.0,10:56,74592.3,29763,1.500,TP,ゴールデンクロス (MA5:73094 > MA25:73019.2, 乖離:0.10%)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,21,2700,1.565,-0.041
365,2026-06-29,6976,太陽誘電,long,strong,10:36,18600.0,10:38,18507.0,-9951,-0.500,SL,ゴールデンクロス (MA5:18350 > MA25:18259.4, 乖離:0.50%)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,2,10700,0.296,-0.672
385,2026-06-29,6981,村田製作所,long,strong,10:36,10930.0,10:49,10930.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,13,18200,1.418,-0.229
415,2026-06-29,9984,ソフトバンクG,long,strong,10:39,5967.0,10:41,5937.2,-9995,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,2,33500,0.084,-0.503
327,2026-06-29,6920,レーザーテック,long,strong,10:40,48490.0,11:05,48490.0,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,25,4100,1.031,-0.289
337,2026-06-29,6857,アドバンテスト,long,strong,10:49,31450.0,10:55,31292.8,-9907,-0.500,SL,VWAPクロス上抜け (VWAP:31415.1)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,6,6300,0.095,-0.572
357,2026-06-29,5803,フジクラ,short,strong,10:50,5841.0,11:06,5753.4,29964,1.500,TP,VWAPクロス下抜け (VWAP:5842.3)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,16,34200,1.849,-0.205
416,2026-06-29,9984,ソフトバンクG,short,medium,10:53,5893.0,10:56,5922.5,-9989,-0.500,SL,大台割れ (5900円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,3,33900,0.000,-0.798
400,2026-06-29,6526,ソシオネクスト,long,strong,10:56,2476.5,10:57,2464.1,-9993,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,80700,0.000,-0.505
423,2026-06-29,7011,三菱重工業,long,strong,10:56,3666.0,11:08,3647.7,-9990,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,12,54500,0.082,-0.573
437,2026-06-29,8035,東京エレクトロン,long,strong,10:56,74550.0,10:57,74177.3,-9692,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,2600,0.000,-0.523
338,2026-06-29,6857,アドバンテスト,short,medium,10:59,31240.0,11:28,31240.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,am,29,6400,1.088,-0.096
444,2026-06-29,8316,三井住友FG,short,strong,13:01,6337.0,15:11,6337.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,130,31500,0.789,-0.142
339,2026-06-29,6857,アドバンテスト,long,strong,13:03,31480.0,13:11,31322.6,-9916,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,8,6300,0.064,-0.508
401,2026-06-29,6526,ソシオネクスト,short,medium,13:06,2448.0,13:09,2460.2,-9988,-0.500,SL,三尊（ヘッド&ショルダー）(ネックライン:2448.5円割れ)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,false,pm,3,81600,0.000,-0.613
417,2026-06-29,9984,ソフトバンクG,short,medium,13:06,5876.0,14:39,5876.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,pm,93,34000,0.732,-0.442
358,2026-06-29,5803,フジクラ,short,medium,13:08,5736.0,14:03,5650.0,29942,1.500,TP,三尊（ヘッド&ショルダー）(ネックライン:5740.0円割れ)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,pm,55,34800,1.604,-0.227
403,2026-06-29,6526,ソシオネクスト,long,strong,13:09,2459.5,13:56,2459.5,0,0.000,BE,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,47,81300,0.549,-0.447
340,2026-06-29,6857,アドバンテスト,short,medium,13:11,31330.0,14:20,31330.0,0,0.000,BE,VWAPクロス下抜け (VWAP:31383.3)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,true,pm,69,6300,0.862,-0.128
386,2026-06-29,6981,村田製作所,short,medium,13:11,10705.0,13:25,10705.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,pm,14,18600,0.654,-0.234
328,2026-06-29,6920,レーザーテック,short,medium,13:15,48420.0,14:30,48420.0,0,0.000,BE,三尊（ヘッド&ショルダー）(ネックライン:48430.0円割れ)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,pm,75,4100,0.867,-0.330
366,2026-06-29,6976,太陽誘電,short,strong,13:21,18175.0,13:24,18265.9,-9996,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,3,11000,0.110,-0.688
439,2026-06-29,8035,東京エレクトロン,short,strong,13:21,73300.0,14:30,73300.0,0,0.000,BE,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,69,2700,0.982,-0.368
367,2026-06-29,6976,太陽誘電,short,medium,13:31,18190.0,14:00,17917.2,29741,1.500,TP,大台割れ (18200円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,pm,29,10900,1.649,-0.247
402,2026-06-29,6526,ソシオネクスト,short,medium,13:33,2456.0,13:52,2468.3,-9996,-0.500,SL,三尊（ヘッド&ショルダー）(ネックライン:2456.8円割れ)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,pm,19,81400,0.305,-0.509
387,2026-06-29,6981,村田製作所,short,strong,13:36,10640.0,13:48,10693.2,-9948,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,12,18700,0.047,-0.517
424,2026-06-29,7011,三菱重工業,short,strong,13:45,3635.0,15:20,3634.0,550,0.028,TIME,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,95,55000,0.385,-0.303
388,2026-06-29,6981,村田製作所,short,medium,13:50,10675.0,14:06,10675.0,0,0.000,BE,大台割れ (10700円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,true,pm,16,18700,0.890,-0.187
368,2026-06-29,6976,太陽誘電,short,strong,14:00,17910.0,14:02,17999.5,-9940,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,2,11100,0.112,-0.530
359,2026-06-29,5803,フジクラ,short,strong,14:03,5651.0,14:06,5679.3,-9974,-0.500,SL,ダウ理論: 直近安値更新 (下落トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,3,35300,0.088,-0.531
404,2026-06-29,6526,ソシオネクスト,long,strong,14:12,2470.5,14:32,2470.5,0,0.000,BE,逆三尊（インバースH&S）(ネックライン:2459.5円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,20,80900,0.729,-0.081
369,2026-06-29,6976,太陽誘電,long,strong,14:14,18155.0,14:51,18427.3,29956,1.500,TP,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,37,11000,1.597,-0.496
438,2026-06-29,8035,東京エレクトロン,long,strong,14:15,73160.0,14:19,72794.2,-9877,-0.500,SL,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,pm,4,2700,0.014,-0.506
440,2026-06-29,8035,東京エレクトロン,long,strong,14:23,73200.0,14:57,74298.0,29646,1.500,TP,大台超え (73200円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,34,2700,1.503,-0.137
341,2026-06-29,6857,アドバンテスト,long,strong,14:25,31410.0,14:56,31881.1,29682,1.500,TP,ダウ理論: 直近高値更新 (上昇トレンド継続)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,pm,31,6300,1.592,-0.159
405,2026-06-29,6526,ソシオネクスト,short,medium,14:27,2479.0,14:47,2491.4,-9990,-0.500,SL,VWAP反落（戻り売り）(VWAP:2485.3)｜[信頼度：中] トレンド逆行・勢い一致・出来高増,false,pm,20,80600,0.363,-0.524
456,2026-06-30,6857,アドバンテスト,short,medium,09:05,32280.0,09:11,32441.4,-9845,-0.500,SL,大台割れ (32300円割り込み)｜[信頼度：中] トレンド一致・勢い一致・出来高薄,false,am,6,6100,0.279,-0.805
471,2026-06-30,6976,太陽誘電,long,strong,09:05,19665.0,09:06,19566.7,-9931,-0.500,SL,大台超え (19600円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,10100,0.127,-0.890
532,2026-06-30,8035,東京エレクトロン,long,strong,09:07,77510.0,09:09,78672.6,29066,1.500,TP,大台超え (77500円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,2,2500,1.509,-0.168
533,2026-06-30,8035,東京エレクトロン,long,strong,09:09,78560.0,09:10,78560.0,0,0.000,BE,大台超え (78500円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,1,2500,0.547,-0.051
534,2026-06-30,8035,東京エレクトロン,long,strong,09:12,79860.0,09:13,79460.7,-9983,-0.500,SL,大台超え (79800円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,false,am,1,2500,0.476,-0.526
472,2026-06-30,6976,太陽誘電,long,strong,09:16,19540.0,09:20,19540.0,0,0.000,BE,大台超え (19500円突破)｜[信頼度：強] トレンド一致・勢い一致・出来高増,true,am,4,10200,0.512,-0.384
